date,year,month,day,7321002
01-10-1993,1993,10,1,85.545
01-11-1993,1993,11,1,108.076
01-12-1993,1993,12,1,138.746
01-01-1994,1994,1,1,151.831
01-02-1994,1994,2,1,117.644
01-03-1994,1994,3,1,110.663
01-04-1994,1994,4,1,61.832
01-05-1994,1994,5,1,39.919
01-06-1994,1994,6,1,24.195
01-07-1994,1994,7,1,24.741
01-08-1994,1994,8,1,39.699
01-09-1994,1994,9,1,61.822
01-10-1994,1994,10,1,84.522
01-11-1994,1994,11,1,121.346
01-12-1994,1994,12,1,145.338
01-01-1995,1995,1,1,149.827
01-02-1995,1995,2,1,120.696
01-03-1995,1995,3,1,107.699
01-04-1995,1995,4,1,61.348
01-05-1995,1995,5,1,45.376
01-06-1995,1995,6,1,24.77
01-07-1995,1995,7,1,20.628
01-08-1995,1995,8,1,33.401
01-09-1995,1995,9,1,60.482
01-10-1995,1995,10,1,87.149
01-11-1995,1995,11,1,123.261
01-12-1995,1995,12,1,159.365
01-01-1996,1996,1,1,139.203
01-02-1996,1996,2,1,125.044
01-03-1996,1996,3,1,103.92
01-04-1996,1996,4,1,56.307
01-05-1996,1996,5,1,41.936
01-06-1996,1996,6,1,25.554
01-07-1996,1996,7,1,32.081
01-08-1996,1996,8,1,40.173
01-09-1996,1996,9,1,63.365
01-10-1996,1996,10,1,90.745
01-11-1996,1996,11,1,125.61
01-12-1996,1996,12,1,138.292
01-01-1997,1997,1,1,146.951
01-02-1997,1997,2,1,124.713
01-03-1997,1997,3,1,112.881
01-04-1997,1997,4,1,70.307
01-05-1997,1997,5,1,43.441
01-06-1997,1997,6,1,20.71
01-07-1997,1997,7,1,28.436
01-08-1997,1997,8,1,41.167
01-09-1997,1997,9,1,56.014
01-10-1997,1997,10,1,71.518
01-11-1997,1997,11,1,99.466
01-12-1997,1997,12,1,135.263
01-01-1998,1998,1,1,157.647
01-02-1998,1998,2,1,113.476
01-03-1998,1998,3,1,103.571
01-04-1998,1998,4,1,59.73
01-05-1998,1998,5,1,41.72
01-06-1998,1998,6,1,26.942
01-07-1998,1998,7,1,31.712
01-08-1998,1998,8,1,40.593
01-09-1998,1998,9,1,56.628
01-10-1998,1998,10,1,109.487
01-11-1998,1998,11,1,126.443
01-12-1998,1998,12,1,145.454
01-01-1999,1999,1,1,147.134
01-02-1999,1999,2,1,124.063
01-03-1999,1999,3,1,98.68
01-04-1999,1999,4,1,66.123
01-05-1999,1999,5,1,41.508
01-06-1999,1999,6,1,24.576
01-07-1999,1999,7,1,26.739
01-08-1999,1999,8,1,35.707
01-09-1999,1999,9,1,54.756
01-10-1999,1999,10,1,91.275
01-11-1999,1999,11,1,119.897
01-12-1999,1999,12,1,139.904
01-01-2000,2000,1,1,146.222
01-02-2000,2000,2,1,111.803
01-03-2000,2000,3,1,98.385
01-04-2000,2000,4,1,66.712
01-05-2000,2000,5,1,36.714
01-06-2000,2000,6,1,20.584
01-07-2000,2000,7,1,26.592
01-08-2000,2000,8,1,36.147
01-09-2000,2000,9,1,52.388
01-10-2000,2000,10,1,93.538
01-11-2000,2000,11,1,111.959
01-12-2000,2000,12,1,144.295
01-01-2001,2001,1,1,142.102
01-02-2001,2001,2,1,129.833
01-03-2001,2001,3,1,109.249
01-04-2001,2001,4,1,62.222
01-05-2001,2001,5,1,32.104
01-06-2001,2001,6,1,24.664
01-07-2001,2001,7,1,24.725
01-08-2001,2001,8,1,39.625
01-09-2001,2001,9,1,56.906
01-10-2001,2001,10,1,97.616
01-11-2001,2001,11,1,111.237
01-12-2001,2001,12,1,160.72
