date,year,month,day,7321002
01-04-1992,1992,4,1,143.6288804
01-05-1992,1992,5,1,594.4530076
01-06-1992,1992,6,1,566.7103617
01-07-1992,1992,7,1,145.4266513
01-08-1992,1992,8,1,156.5510216
01-09-1992,1992,9,1,117.1085286
01-10-1992,1992,10,1,27.88008352
01-11-1992,1992,11,1,51.44090584
01-12-1992,1992,12,1,16.96811483
01-01-1993,1993,1,1,9.075321516
01-02-1993,1993,2,1,5.22028692
01-03-1993,1993,3,1,2.67539161
01-04-1993,1993,4,1,155.3817878
01-05-1993,1993,5,1,408.2008147
01-06-1993,1993,6,1,649.9963066
01-07-1993,1993,7,1,194.5207574
01-08-1993,1993,8,1,152.6714923
01-09-1993,1993,9,1,49.97637509
01-10-1993,1993,10,1,79.22390626
01-11-1993,1993,11,1,50.10047762
01-12-1993,1993,12,1,75.6955858
01-01-1994,1994,1,1,4.310402449
01-02-1994,1994,2,1,11.46149388
01-03-1994,1994,3,1,22.6125896
01-04-1994,1994,4,1,176.4900786
01-05-1994,1994,5,1,160.6580918
01-06-1994,1994,6,1,380.7464328
01-07-1994,1994,7,1,583.9557778
01-08-1994,1994,8,1,18.07474807
01-09-1994,1994,9,1,155.0535356
01-10-1994,1994,10,1,72.17300823
01-11-1994,1994,11,1,14.13084605
01-12-1994,1994,12,1,38.4548623
01-01-1995,1995,1,1,1.785248418
01-02-1995,1995,2,1,2.09232083
01-03-1995,1995,3,1,1.73512967
01-04-1995,1995,4,1,212.5256834
01-05-1995,1995,5,1,64.36382885
01-06-1995,1995,6,1,515.4335903
01-07-1995,1995,7,1,536.0714535
01-08-1995,1995,8,1,229.1048354
01-09-1995,1995,9,1,52.3149976
01-10-1995,1995,10,1,59.255049
01-11-1995,1995,11,1,7.3249244
01-12-1995,1995,12,1,0.28630679
01-01-1996,1996,1,1,22.93235879
01-02-1996,1996,2,1,6.8324138
01-03-1996,1996,3,1,51.49750799
01-04-1996,1996,4,1,58.14302874
01-05-1996,1996,5,1,84.48875859
01-06-1996,1996,6,1,226.2251796
01-07-1996,1996,7,1,66.73321147
