date,year,month,day,7320003
01-05-1992,1992,5,1,656.8111102
01-06-1992,1992,6,1,632.6267167
01-07-1992,1992,7,1,179.9716639
01-08-1992,1992,8,1,209.9761274
01-09-1992,1992,9,1,135.4539033
01-10-1992,1992,10,1,32.9406959
01-11-1992,1992,11,1,82.15974178
01-12-1992,1992,12,1,24.42087473
01-01-1993,1993,1,1,14.52511455
01-02-1993,1993,2,1,9.385182409
01-03-1993,1993,3,1,6.0634223
01-04-1993,1993,4,1,211.3565676
01-05-1993,1993,5,1,485.7826789
01-06-1993,1993,6,1,686.2794018
01-07-1993,1993,7,1,221.0189157
01-08-1993,1993,8,1,135.6178441
01-09-1993,1993,9,1,94.78211606
01-10-1993,1993,10,1,79.21720791
01-11-1993,1993,11,1,68.34816196
01-12-1993,1993,12,1,90.61770739
01-01-1994,1994,1,1,3.10774002
01-02-1994,1994,2,1,5.888138
01-03-1994,1994,3,1,35.87740342
01-04-1994,1994,4,1,186.3515455
01-05-1994,1994,5,1,205.3526719
01-06-1994,1994,6,1,450.9733693
01-07-1994,1994,7,1,663.4533791
01-08-1994,1994,8,1,28.88562388
01-09-1994,1994,9,1,148.3939101
01-10-1994,1994,10,1,104.8722767
01-11-1994,1994,11,1,16.52438489
01-12-1994,1994,12,1,36.18440401
01-01-1995,1995,1,1,2.106315107
01-02-1995,1995,2,1,4.033414461
01-03-1995,1995,3,1,5.225972693
01-04-1995,1995,4,1,248.2516898
01-05-1995,1995,5,1,69.004855
01-06-1995,1995,6,1,565.2913072
01-07-1995,1995,7,1,599.1177103
01-08-1995,1995,8,1,257.7967193
01-09-1995,1995,9,1,78.23136467
01-10-1995,1995,10,1,82.25215
01-11-1995,1995,11,1,12.915563
01-12-1995,1995,12,1,0
01-01-1996,1996,1,1,20.07761657
01-02-1996,1996,2,1,5.5285435
01-03-1996,1996,3,1,53.94188897
01-04-1996,1996,4,1,78.13734586
01-05-1996,1996,5,1,103.9038036
01-06-1996,1996,6,1,256.9952766
01-07-1996,1996,7,1,102.2252466
01-08-1996,1996,8,1,274.1996758
01-09-1996,1996,9,1,23.765552
01-10-1996,1996,10,1,89.08707802
01-11-1996,1996,11,1,52.88597346
01-12-1996,1996,12,1,15.58938487
01-01-1997,1997,1,1,24.87273829
01-02-1997,1997,2,1,25.55061
01-03-1997,1997,3,1,34.35537756
01-04-1997,1997,4,1,311.3120621
01-05-1997,1997,5,1,280.2911475
01-06-1997,1997,6,1,827.6422153
01-07-1997,1997,7,1,284.1856802
01-08-1997,1997,8,1,359.1789521
01-09-1997,1997,9,1,383.2720429
01-10-1997,1997,10,1,365.3118309
01-11-1997,1997,11,1,125.6402081
01-12-1997,1997,12,1,19.3415369
01-01-1998,1998,1,1,2.71460911
01-02-1998,1998,2,1,45.26259649
01-03-1998,1998,3,1,6.623547481
01-04-1998,1998,4,1,143.114514
01-05-1998,1998,5,1,183.1933809
01-06-1998,1998,6,1,124.4116722
01-07-1998,1998,7,1,0.262439537
01-08-1998,1998,8,1,43.42852374
01-09-1998,1998,9,1,125.7267003
01-10-1998,1998,10,1,0.000820772
01-11-1998,1998,11,1,0.002555006
01-12-1998,1998,12,1,80.21528
01-01-1999,1999,1,1,21.16900223
01-02-1999,1999,2,1,17.80963946
01-03-1999,1999,3,1,32.53703814
01-04-1999,1999,4,1,33.70132231
01-05-1999,1999,5,1,134.1404934
01-06-1999,1999,6,1,449.6952803
01-07-1999,1999,7,1,127.0760551
01-08-1999,1999,8,1,355.2394632
01-09-1999,1999,9,1,370.9981912
01-10-1999,1999,10,1,79.89248378
01-11-1999,1999,11,1,15.86215203
01-12-1999,1999,12,1,27.60168593
01-01-2000,2000,1,1,5.29568651
01-02-2000,2000,2,1,152.7590685
01-03-2000,2000,3,1,8.426428505
01-04-2000,2000,4,1,60.58658599
01-05-2000,2000,5,1,110.6483262
01-06-2000,2000,6,1,1141.692837
01-07-2000,2000,7,1,138.883606
01-08-2000,2000,8,1,119.0778629
01-09-2000,2000,9,1,470.8698733
01-10-2000,2000,10,1,18.72754075
01-11-2000,2000,11,1,83.7904134
01-12-2000,2000,12,1,13.80283595
01-01-2001,2001,1,1,65.00930901
01-02-2001,2001,2,1,0
01-03-2001,2001,3,1,29.08223431
01-04-2001,2001,4,1,79.53913733
01-05-2001,2001,5,1,405.4824228
01-06-2001,2001,6,1,195.3508824
01-07-2001,2001,7,1,855.6284673
01-08-2001,2001,8,1,357.1942826
01-09-2001,2001,9,1,57.1014121
01-10-2001,2001,10,1,37.26084224
01-11-2001,2001,11,1,43.27388484
01-12-2001,2001,12,1,0.121701462
01-01-2002,2002,1,1,1.327222114
01-02-2002,2002,2,1,46.5031559
01-03-2002,2002,3,1,180.4316553
01-04-2002,2002,4,1,90.47621482
01-05-2002,2002,5,1,509.6033167
01-06-2002,2002,6,1,334.0779793
01-07-2002,2002,7,1,320.1067889
01-08-2002,2002,8,1,729.061004
01-09-2002,2002,9,1,246.3609562
01-10-2002,2002,10,1,219.3414649
01-11-2002,2002,11,1,40.2515885
01-12-2002,2002,12,1,24.11439829
01-01-2003,2003,1,1,88.39412628
01-02-2003,2003,2,1,0.04261888
01-03-2003,2003,3,1,0
01-04-2003,2003,4,1,20.0315651
01-05-2003,2003,5,1,163.4240271
01-06-2003,2003,6,1,487.5908461
01-07-2003,2003,7,1,250.9244824
01-08-2003,2003,8,1,77.75099345
01-09-2003,2003,9,1,143.4019799
01-10-2003,2003,10,1,114.7025424
01-11-2003,2003,11,1,114.2785775
01-12-2003,2003,12,1,37.12258856
01-01-2004,2004,1,1,6.201643046
01-02-2004,2004,2,1,3.761405825
01-03-2004,2004,3,1,99.52556185
01-04-2004,2004,4,1,296.7755033
01-05-2004,2004,5,1,50.67128607
01-06-2004,2004,6,1,303.7301247
01-07-2004,2004,7,1,367.6512297
01-08-2004,2004,8,1,146.9523753
01-09-2004,2004,9,1,209.2483656
01-10-2004,2004,10,1,131.723861
01-11-2004,2004,11,1,128.5714763
01-12-2004,2004,12,1,92.47106247
01-01-2005,2005,1,1,22.2548588
01-02-2005,2005,2,1,0
01-03-2005,2005,3,1,32.8612391
01-04-2005,2005,4,1,12.86321093
01-05-2005,2005,5,1,692.4520768
01-06-2005,2005,6,1,675.691145
01-07-2005,2005,7,1,337.7888204
01-08-2005,2005,8,1,649.8498084
01-09-2005,2005,9,1,101.983211
01-10-2005,2005,10,1,69.55925674
01-11-2005,2005,11,1,97.49365898
01-12-2005,2005,12,1,50.8150424
01-01-2006,2006,1,1,16.59141529
01-02-2006,2006,2,1,28.96192744
01-03-2006,2006,3,1,2.5909705
01-04-2006,2006,4,1,118.4289697
01-05-2006,2006,5,1,247.4985381
01-06-2006,2006,6,1,571.0209857
01-07-2006,2006,7,1,604.7100674
01-08-2006,2006,8,1,378.4721094
01-09-2006,2006,9,1,163.8104258
01-10-2006,2006,10,1,207.743495
01-11-2006,2006,11,1,20.1360267
01-12-2006,2006,12,1,18.25106586
01-01-2007,2007,1,1,3.732886018
01-02-2007,2007,2,1,64.6762034
01-03-2007,2007,3,1,73.10213376
01-04-2007,2007,4,1,30.21604223
01-05-2007,2007,5,1,68.98841459
01-06-2007,2007,6,1,263.7773957
01-07-2007,2007,7,1,375.1584513
01-08-2007,2007,8,1,211.2817369
01-09-2007,2007,9,1,59.35334233
01-10-2007,2007,10,1,43.37742357
01-11-2007,2007,11,1,31.3638649
01-12-2007,2007,12,1,6.993741249
01-01-2008,2008,1,1,11.6869809
01-02-2008,2008,2,1,5.833604724
01-03-2008,2008,3,1,17.32691014
01-04-2008,2008,4,1,118.6939045
01-05-2008,2008,5,1,724.8065846
01-06-2008,2008,6,1,261.0836348
01-07-2008,2008,7,1,287.4480527
01-08-2008,2008,8,1,383.1586422
01-09-2008,2008,9,1,79.7495716
01-10-2008,2008,10,1,28.61044826
01-11-2008,2008,11,1,1.424906438
01-12-2008,2008,12,1,5.45717973
01-01-2009,2009,1,1,0.645387757
01-02-2009,2009,2,1,26.64215407
01-03-2009,2009,3,1,0
01-04-2009,2009,4,1,18.64077236
01-05-2009,2009,5,1,262.3734712
01-06-2009,2009,6,1,374.0517435
01-07-2009,2009,7,1,280.7606768
01-08-2009,2009,8,1,358.4530284
01-09-2009,2009,9,1,236.1592301
01-10-2009,2009,10,1,152.6973332
01-11-2009,2009,11,1,68.39995303
01-12-2009,2009,12,1,2.704349516
01-01-2010,2010,1,1,14.6831692
01-02-2010,2010,2,1,6.423079622
01-03-2010,2010,3,1,0
01-04-2010,2010,4,1,25.6520698
01-05-2010,2010,5,1,129.4141119
01-06-2010,2010,6,1,401.2110641
01-07-2010,2010,7,1,263.6738433
01-08-2010,2010,8,1,160.2272321
01-09-2010,2010,9,1,31.28070225
01-10-2010,2010,10,1,77.32703603
01-11-2010,2010,11,1,57.99609746
01-12-2010,2010,12,1,44.14040531
01-01-2011,2011,1,1,38.48565304
01-02-2011,2011,2,1,43.33672369
01-03-2011,2011,3,1,61.0336785
01-04-2011,2011,4,1,176.0850992
01-05-2011,2011,5,1,52.2947476
01-06-2011,2011,6,1,277.7543078
01-07-2011,2011,7,1,249.0613217
01-08-2011,2011,8,1,465.163564
01-09-2011,2011,9,1,85.0679176
01-10-2011,2011,10,1,36.086587
01-11-2011,2011,11,1,57.5345002
01-12-2011,2011,12,1,7.2551696
