date,year,month,day,7320003
01-04-1992,1992,4,1,13.3915781
01-05-1992,1992,5,1,7.550302842
01-06-1992,1992,6,1,5.087370228
01-07-1992,1992,7,1,4.672765485
01-08-1992,1992,8,1,8.322196181
01-09-1992,1992,9,1,9.81441024
01-10-1992,1992,10,1,12.69427419
01-11-1992,1992,11,1,15.93588021
01-12-1992,1992,12,1,18.17754161
01-01-1993,1993,1,1,21.41910442
01-02-1993,1993,2,1,22.26571714
01-03-1993,1993,3,1,21.16962548
01-04-1993,1993,4,1,14.63034591
01-05-1993,1993,5,1,6.874318195
01-06-1993,1993,6,1,7.13662499
01-07-1993,1993,7,1,5.335553409
01-08-1993,1993,8,1,9.176438013
01-09-1993,1993,9,1,9.647756333
01-10-1993,1993,10,1,12.35351153
01-11-1993,1993,11,1,14.50222299
01-12-1993,1993,12,1,18.57378256
01-01-1994,1994,1,1,21.41297268
01-02-1994,1994,2,1,20.48277136
01-03-1994,1994,3,1,20.72645042
01-04-1994,1994,4,1,15.40294772
01-05-1994,1994,5,1,11.89138875
01-06-1994,1994,6,1,7.828555346
01-07-1994,1994,7,1,5.823945087
01-08-1994,1994,8,1,8.354394958
01-09-1994,1994,9,1,11.68194678
01-10-1994,1994,10,1,11.77725802
01-11-1994,1994,11,1,16.66263549
01-12-1994,1994,12,1,19.73774955
01-01-1995,1995,1,1,21.05434932
01-02-1995,1995,2,1,20.60070179
01-03-1995,1995,3,1,19.78638345
01-04-1995,1995,4,1,15.41456854
01-05-1995,1995,5,1,14.26016874
01-06-1995,1995,6,1,7.818791857
01-07-1995,1995,7,1,3.226884292
01-08-1995,1995,8,1,5.060311758
01-09-1995,1995,9,1,10.06066211
01-10-1995,1995,10,1,12.20273732
01-11-1995,1995,11,1,16.80104857
01-12-1995,1995,12,1,21.25400058
01-01-1996,1996,1,1,19.6954969
01-02-1996,1996,2,1,20.91692266
01-03-1996,1996,3,1,20.06447858
01-04-1996,1996,4,1,13.93534152
01-05-1996,1996,5,1,12.21115695
01-06-1996,1996,6,1,7.885650858
01-07-1996,1996,7,1,9.81237829
01-08-1996,1996,8,1,7.982997432
01-09-1996,1996,9,1,11.4756712
01-10-1996,1996,10,1,12.55605796
01-11-1996,1996,11,1,17.15641872
01-12-1996,1996,12,1,18.5673666
01-01-1997,1997,1,1,20.95814519
01-02-1997,1997,2,1,21.79597739
01-03-1997,1997,3,1,21.49766865
01-04-1997,1997,4,1,17.812087
01-05-1997,1997,5,1,13.14617612
01-06-1997,1997,6,1,5.527015637
01-07-1997,1997,7,1,7.893082939
01-08-1997,1997,8,1,8.719577806
01-09-1997,1997,9,1,9.500110613
01-10-1997,1997,10,1,8.986897829
01-11-1997,1997,11,1,13.87186066
01-12-1997,1997,12,1,18.19350048
01-01-1998,1998,1,1,22.10641158
01-02-1998,1998,2,1,20.43094218
01-03-1998,1998,3,1,19.62023652
01-04-1998,1998,4,1,14.27125554
01-05-1998,1998,5,1,12.35036925
01-06-1998,1998,6,1,8.9198478
01-07-1998,1998,7,1,9.377564839
01-08-1998,1998,8,1,8.339313629
01-09-1998,1998,9,1,9.289978197
01-10-1998,1998,10,1,16.06554252
01-11-1998,1998,11,1,16.77375857
01-12-1998,1998,12,1,19.71630826
01-01-1999,1999,1,1,21.21458435
01-02-1999,1999,2,1,21.84871714
01-03-1999,1999,3,1,18.44539397
01-04-1999,1999,4,1,16.19184865
01-05-1999,1999,5,1,12.69207369
01-06-1999,1999,6,1,7.817981247
01-07-1999,1999,7,1,6.265378028
01-08-1999,1999,8,1,7.283102274
01-09-1999,1999,9,1,8.332682506
01-10-1999,1999,10,1,12.85203518
01-11-1999,1999,11,1,15.92883866
01-12-1999,1999,12,1,18.50100168
01-01-2000,2000,1,1,20.43875423
01-02-2000,2000,2,1,19.33410369
01-03-2000,2000,3,1,18.76499923
01-04-2000,2000,4,1,16.51831397
01-05-2000,2000,5,1,10.29293744
01-06-2000,2000,6,1,5.556820745
01-07-2000,2000,7,1,6.111545674
01-08-2000,2000,8,1,6.935930161
01-09-2000,2000,9,1,7.750701962
01-10-2000,2000,10,1,13.21110767
01-11-2000,2000,11,1,14.62650837
01-12-2000,2000,12,1,19.42729281
01-01-2001,2001,1,1,20.25814545
01-02-2001,2001,2,1,22.69472236
01-03-2001,2001,3,1,20.33405052
01-04-2001,2001,4,1,14.50645702
01-05-2001,2001,5,1,8.701074245
01-06-2001,2001,6,1,7.973987343
01-07-2001,2001,7,1,6.378296623
01-08-2001,2001,8,1,8.320471142
01-09-2001,2001,9,1,9.214094803
01-10-2001,2001,10,1,14.13885814
01-11-2001,2001,11,1,14.61998773
01-12-2001,2001,12,1,21.64354397
01-01-2002,2002,1,1,21.10364652
01-02-2002,2002,2,1,21.52359871
01-03-2002,2002,3,1,18.33755903
01-04-2002,2002,4,1,13.87510861
01-05-2002,2002,5,1,10.46589229
01-06-2002,2002,6,1,5.715115399
01-07-2002,2002,7,1,7.109196881
01-08-2002,2002,8,1,6.994191074
01-09-2002,2002,9,1,8.635450243
01-10-2002,2002,10,1,10.76444482
01-11-2002,2002,11,1,14.24100683
01-12-2002,2002,12,1,18.05807597
01-01-2003,2003,1,1,21.31700355
01-02-2003,2003,2,1,20.80708061
01-03-2003,2003,3,1,21.36243865
01-04-2003,2003,4,1,15.96677137
01-05-2003,2003,5,1,12.62141668
01-06-2003,2003,6,1,9.276667937
01-07-2003,2003,7,1,6.471785473
01-08-2003,2003,8,1,9.054330456
01-09-2003,2003,9,1,10.57533875
01-10-2003,2003,10,1,14.25206743
01-11-2003,2003,11,1,16.05744164
01-12-2003,2003,12,1,17.16245758
01-01-2004,2004,1,1,21.88046619
01-02-2004,2004,2,1,21.38214952
01-03-2004,2004,3,1,20.55043232
01-04-2004,2004,4,1,14.12483169
01-05-2004,2004,5,1,12.0380942
01-06-2004,2004,6,1,8.273610833
01-07-2004,2004,7,1,6.997538874
01-08-2004,2004,8,1,7.600595477
01-09-2004,2004,9,1,10.86880884
01-10-2004,2004,10,1,11.17606911
01-11-2004,2004,11,1,14.17254655
01-12-2004,2004,12,1,18.53407316
01-01-2005,2005,1,1,20.71706445
01-02-2005,2005,2,1,22.87304096
01-03-2005,2005,3,1,19.03260116
01-04-2005,2005,4,1,15.47017787
01-05-2005,2005,5,1,7.464410926
01-06-2005,2005,6,1,6.910603693
01-07-2005,2005,7,1,7.622233316
01-08-2005,2005,8,1,7.330423348
01-09-2005,2005,9,1,8.421266053
01-10-2005,2005,10,1,11.87634828
01-11-2005,2005,11,1,15.86305113
01-12-2005,2005,12,1,18.41902232
01-01-2006,2006,1,1,21.89121668
01-02-2006,2006,2,1,21.64235189
01-03-2006,2006,3,1,19.29432555
01-04-2006,2006,4,1,16.57388232
01-05-2006,2006,5,1,13.21341192
01-06-2006,2006,6,1,8.274774133
01-07-2006,2006,7,1,7.624722315
01-08-2006,2006,8,1,7.409924327
01-09-2006,2006,9,1,10.2651969
01-10-2006,2006,10,1,11.83660716
01-11-2006,2006,11,1,15.66910938
01-12-2006,2006,12,1,18.30082397
01-01-2007,2007,1,1,21.34319939
01-02-2007,2007,2,1,19.37933956
01-03-2007,2007,3,1,19.34663703
01-04-2007,2007,4,1,14.86555786
01-05-2007,2007,5,1,10.55967881
