date,year,month,day,7322001
01-04-1992,1992,4,1,12.96722234
01-05-1992,1992,5,1,6.766540877
01-06-1992,1992,6,1,4.852258519
01-07-1992,1992,7,1,3.946676097
01-08-1992,1992,8,1,8.060197861
01-09-1992,1992,9,1,10.24263026
01-10-1992,1992,10,1,12.86927474
01-11-1992,1992,11,1,16.69414943
01-12-1992,1992,12,1,18.84892626
01-01-1993,1993,1,1,21.98030587
01-02-1993,1993,2,1,23.17717218
01-03-1993,1993,3,1,21.63625103
01-04-1993,1993,4,1,14.34641934
01-05-1993,1993,5,1,6.439708437
01-06-1993,1993,6,1,6.57644145
01-07-1993,1993,7,1,4.696735825
01-08-1993,1993,8,1,8.293030014
01-09-1993,1993,9,1,9.422084723
01-10-1993,1993,10,1,12.60175889
01-11-1993,1993,11,1,15.24691941
01-12-1993,1993,12,1,19.23436061
01-01-1994,1994,1,1,22.31327706
01-02-1994,1994,2,1,21.04868889
01-03-1994,1994,3,1,21.29603758
01-04-1994,1994,4,1,15.21628204
01-05-1994,1994,5,1,11.54440836
01-06-1994,1994,6,1,7.184058032
01-07-1994,1994,7,1,5.313411297
01-08-1994,1994,8,1,7.57634271
01-09-1994,1994,9,1,11.39950973
01-10-1994,1994,10,1,12.24601239
01-11-1994,1994,11,1,17.65964416
01-12-1994,1994,12,1,20.43980952
01-01-1995,1995,1,1,21.73915335
01-02-1995,1995,2,1,21.3759105
01-03-1995,1995,3,1,20.23459332
01-04-1995,1995,4,1,15.07969207
01-05-1995,1995,5,1,13.86626099
01-06-1995,1995,6,1,7.51400726
01-07-1995,1995,7,1,2.805953714
01-08-1995,1995,8,1,5.078291502
01-09-1995,1995,9,1,10.71754303
01-10-1995,1995,10,1,12.51913412
01-11-1995,1995,11,1,18.02478543
01-12-1995,1995,12,1,22.71000903
01-01-1996,1996,1,1,20.27956635
01-02-1996,1996,2,1,21.50765069
01-03-1996,1996,3,1,20.31081574
01-04-1996,1996,4,1,13.62388538
01-05-1996,1996,5,1,11.57834564
01-06-1996,1996,6,1,6.832695356
01-07-1996,1996,7,1,8.323523223
01-08-1996,1996,8,1,7.739050155
01-09-1996,1996,9,1,10.87675102
01-10-1996,1996,10,1,13.35435973
01-11-1996,1996,11,1,18.31495633
01-12-1996,1996,12,1,19.26160255
01-01-1997,1997,1,1,21.62618116
01-02-1997,1997,2,1,22.19190264
01-03-1997,1997,3,1,21.94015039
01-04-1997,1997,4,1,17.71317977
01-05-1997,1997,5,1,12.69870005
01-06-1997,1997,6,1,5.201429097
01-07-1997,1997,7,1,7.291727068
01-08-1997,1997,8,1,8.518993186
01-09-1997,1997,9,1,9.592197183
01-10-1997,1997,10,1,9.547910716
01-11-1997,1997,11,1,14.09104607
01-12-1997,1997,12,1,18.86673858
01-01-1998,1998,1,1,22.85556319
01-02-1998,1998,2,1,20.72278732
01-03-1998,1998,3,1,19.86735965
01-04-1998,1998,4,1,14.30130318
01-05-1998,1998,5,1,12.30463854
01-06-1998,1998,6,1,7.97233483
01-07-1998,1998,7,1,8.360071561
01-08-1998,1998,8,1,7.653175387
01-09-1998,1998,9,1,9.193518263
01-10-1998,1998,10,1,16.96812955
01-11-1998,1998,11,1,18.10246303
01-12-1998,1998,12,1,20.65480094
01-01-1999,1999,1,1,21.90468506
01-02-1999,1999,2,1,22.61746043
01-03-1999,1999,3,1,18.6845599
01-04-1999,1999,4,1,16.07401607
01-05-1999,1999,5,1,12.28035012
01-06-1999,1999,6,1,7.090736463
01-07-1999,1999,7,1,5.399356487
01-08-1999,1999,8,1,6.597211652
01-09-1999,1999,9,1,8.633513495
01-10-1999,1999,10,1,13.57892039
01-11-1999,1999,11,1,17.21291353
01-12-1999,1999,12,1,19.51518974
01-01-2000,2000,1,1,21.17091184
01-02-2000,2000,2,1,19.4297818
01-03-2000,2000,3,1,18.87233961
01-04-2000,2000,4,1,16.62944307
01-05-2000,2000,5,1,9.931802897
01-06-2000,2000,6,1,5.192177136
01-07-2000,2000,7,1,5.374822046
01-08-2000,2000,8,1,6.4463118
01-09-2000,2000,9,1,7.93563025
01-10-2000,2000,10,1,13.80443209
