date,year,month,day,7322001
01-10-1993,1993,10,1,88.997
01-11-1993,1993,11,1,112.105
01-12-1993,1993,12,1,142.78
01-01-1994,1994,1,1,155.92
01-02-1994,1994,2,1,121.096
01-03-1994,1994,3,1,112.738
01-04-1994,1994,4,1,63.588
01-05-1994,1994,5,1,41.117
01-06-1994,1994,6,1,25.378
01-07-1994,1994,7,1,26.177
01-08-1994,1994,8,1,41.578
01-09-1994,1994,9,1,64.323
01-10-1994,1994,10,1,87.988
01-11-1994,1994,11,1,124.742
01-12-1994,1994,12,1,149.134
01-01-1995,1995,1,1,153.963
01-02-1995,1995,2,1,124.049
01-03-1995,1995,3,1,109.946
01-04-1995,1995,4,1,63.247
01-05-1995,1995,5,1,46.468
01-06-1995,1995,6,1,25.883
01-07-1995,1995,7,1,22.046
01-08-1995,1995,8,1,35.447
01-09-1995,1995,9,1,62.992
01-10-1995,1995,10,1,90.692
01-11-1995,1995,11,1,126.459
01-12-1995,1995,12,1,162.592
01-01-1996,1996,1,1,143.934
01-02-1996,1996,2,1,128.528
01-03-1996,1996,3,1,106.384
01-04-1996,1996,4,1,58.193
01-05-1996,1996,5,1,43.043
01-06-1996,1996,6,1,26.687
01-07-1996,1996,7,1,33.495
01-08-1996,1996,8,1,42.035
01-09-1996,1996,9,1,65.987
01-10-1996,1996,10,1,93.949
01-11-1996,1996,11,1,128.876
01-12-1996,1996,12,1,142.863
01-01-1997,1997,1,1,151.309
01-02-1997,1997,2,1,127.855
01-03-1997,1997,3,1,115.062
01-04-1997,1997,4,1,71.801
01-05-1997,1997,5,1,44.536
01-06-1997,1997,6,1,21.964
01-07-1997,1997,7,1,29.82
01-08-1997,1997,8,1,43.215
01-09-1997,1997,9,1,58.529
01-10-1997,1997,10,1,75.016
01-11-1997,1997,11,1,103.526
01-12-1997,1997,12,1,139.52
01-01-1998,1998,1,1,161.184
01-02-1998,1998,2,1,117.282
01-03-1998,1998,3,1,106.161
01-04-1998,1998,4,1,61.475
01-05-1998,1998,5,1,43.011
01-06-1998,1998,6,1,28.024
01-07-1998,1998,7,1,32.832
01-08-1998,1998,8,1,42.355
01-09-1998,1998,9,1,59.168
01-10-1998,1998,10,1,112.228
01-11-1998,1998,11,1,129.536
01-12-1998,1998,12,1,149.389
01-01-1999,1999,1,1,151.545
01-02-1999,1999,2,1,127.35
01-03-1999,1999,3,1,101.386
01-04-1999,1999,4,1,67.765
01-05-1999,1999,5,1,42.569
01-06-1999,1999,6,1,25.604
01-07-1999,1999,7,1,28.161
01-08-1999,1999,8,1,37.782
01-09-1999,1999,9,1,57.031
01-10-1999,1999,10,1,94.25
01-11-1999,1999,11,1,123.411
01-12-1999,1999,12,1,144.229
01-01-2000,2000,1,1,150.572
01-02-2000,2000,2,1,115.671
01-03-2000,2000,3,1,101.091
01-04-2000,2000,4,1,68.083
01-05-2000,2000,5,1,37.997
01-06-2000,2000,6,1,21.73
01-07-2000,2000,7,1,27.994
01-08-2000,2000,8,1,38.205
01-09-2000,2000,9,1,54.785
01-10-2000,2000,10,1,96.488
01-11-2000,2000,11,1,115.853
01-12-2000,2000,12,1,148.347
01-01-2001,2001,1,1,146.414
01-02-2001,2001,2,1,132.185
01-03-2001,2001,3,1,111.545
01-04-2001,2001,4,1,64.027
01-05-2001,2001,5,1,33.706
01-06-2001,2001,6,1,25.893
01-07-2001,2001,7,1,26.058
01-08-2001,2001,8,1,41.403
01-09-2001,2001,9,1,59.359
01-10-2001,2001,10,1,100.35
01-11-2001,2001,11,1,114.85
01-12-2001,2001,12,1,164.289
01-01-2002,2002,1,1,152.011
01-02-2002,2002,2,1,125.709
01-03-2002,2002,3,1,97.229
01-04-2002,2002,4,1,59.767
01-05-2002,2002,5,1,39.129
01-06-2002,2002,6,1,23.426
01-07-2002,2002,7,1,28.912
01-08-2002,2002,8,1,38.301
01-09-2002,2002,9,1,56.978
01-10-2002,2002,10,1,80.982
01-11-2002,2002,11,1,108.012
01-12-2002,2002,12,1,137.62
01-01-2003,2003,1,1,153.533
01-02-2003,2003,2,1,125.903
01-03-2003,2003,3,1,115.574
01-04-2003,2003,4,1,68.694
01-05-2003,2003,5,1,43.816
01-06-2003,2003,6,1,26.441
01-07-2003,2003,7,1,28.136
01-08-2003,2003,8,1,43.044
01-09-2003,2003,9,1,62.619
01-10-2003,2003,10,1,98.368
01-11-2003,2003,11,1,117.622
01-12-2003,2003,12,1,133.836
01-01-2004,2004,1,1,159.036
01-02-2004,2004,2,1,129.739
01-03-2004,2004,3,1,110.089
01-04-2004,2004,4,1,58.979
01-05-2004,2004,5,1,42.481
01-06-2004,2004,6,1,26.816
01-07-2004,2004,7,1,28.289
01-08-2004,2004,8,1,42.191
01-09-2004,2004,9,1,64.946
01-10-2004,2004,10,1,83.939
01-11-2004,2004,11,1,108.221
01-12-2004,2004,12,1,140.381
01-01-2005,2005,1,1,153.707
01-02-2005,2005,2,1,134.13
01-03-2005,2005,3,1,103.979
01-04-2005,2005,4,1,66.258
01-05-2005,2005,5,1,31.114
01-06-2005,2005,6,1,23.807
01-07-2005,2005,7,1,28.624
01-08-2005,2005,8,1,37.077
01-09-2005,2005,9,1,57.025
01-10-2005,2005,10,1,89.991
01-11-2005,2005,11,1,118.931
01-12-2005,2005,12,1,141.073
01-01-2006,2006,1,1,157.44
01-02-2006,2006,2,1,125.875
01-03-2006,2006,3,1,107.394
01-04-2006,2006,4,1,68.813
01-05-2006,2006,5,1,45.184
01-06-2006,2006,6,1,25.476
01-07-2006,2006,7,1,28.363
01-08-2006,2006,8,1,40.364
01-09-2006,2006,9,1,61.648
01-10-2006,2006,10,1,87.145
01-11-2006,2006,11,1,119.042
01-12-2006,2006,12,1,141.763
01-01-2007,2007,1,1,153.731
01-02-2007,2007,2,1,114.371
01-03-2007,2007,3,1,104.58
01-04-2007,2007,4,1,63.538
01-05-2007,2007,5,1,39.965
01-06-2007,2007,6,1,23.562
01-07-2007,2007,7,1,24.38
01-08-2007,2007,8,1,33.695
01-09-2007,2007,9,1,57.405
01-10-2007,2007,10,1,88.427
01-11-2007,2007,11,1,123.203
01-12-2007,2007,12,1,143.199
01-01-2008,2008,1,1,159.394
01-02-2008,2008,2,1,128.12
01-03-2008,2008,3,1,105.831
01-04-2008,2008,4,1,65.201
01-05-2008,2008,5,1,36.658
01-06-2008,2008,6,1,25.291
01-07-2008,2008,7,1,28.582
01-08-2008,2008,8,1,35.672
01-09-2008,2008,9,1,63.559
01-10-2008,2008,10,1,95.514
01-11-2008,2008,11,1,134.905
01-12-2008,2008,12,1,153.226
01-01-2009,2009,1,1,161.304
01-02-2009,2009,2,1,124.278
01-03-2009,2009,3,1,116.7
01-04-2009,2009,4,1,78.828
01-05-2009,2009,5,1,41.731
01-06-2009,2009,6,1,28.781
01-07-2009,2009,7,1,27.063
01-08-2009,2009,8,1,39.255
01-09-2009,2009,9,1,54.599
01-10-2009,2009,10,1,86.057
01-11-2009,2009,11,1,93.224
01-12-2009,2009,12,1,140.376
01-01-2010,2010,1,1,158.216
01-02-2010,2010,2,1,120.203
01-03-2010,2010,3,1,114.31
01-04-2010,2010,4,1,69.416
01-05-2010,2010,5,1,41.372
01-06-2010,2010,6,1,25.33
01-07-2010,2010,7,1,22.483
01-08-2010,2010,8,1,35.984
01-09-2010,2010,9,1,56.06
01-10-2010,2010,10,1,89.849
01-11-2010,2010,11,1,113.296
01-12-2010,2010,12,1,132.079
01-01-2011,2011,1,1,145.812
01-02-2011,2011,2,1,123.332
01-03-2011,2011,3,1,103.121
01-04-2011,2011,4,1,64.27
01-05-2011,2011,5,1,43.968
01-06-2011,2011,6,1,24.137
01-07-2011,2011,7,1,25.382
01-08-2011,2011,8,1,33.925
01-09-2011,2011,9,1,62.947
01-10-2011,2011,10,1,88.224
01-11-2011,2011,11,1,115.25
01-12-2011,2011,12,1,154.845
01-01-2012,2012,1,1,153.128
01-02-2012,2012,2,1,122.668
01-03-2012,2012,3,1,114.25
01-04-2012,2012,4,1,65.067
01-05-2012,2012,5,1,41.149
01-06-2012,2012,6,1,26.42
01-07-2012,2012,7,1,29.873
01-08-2012,2012,8,1,39.856
01-09-2012,2012,9,1,66.02
01-10-2012,2012,10,1,85.719
01-11-2012,2012,11,1,122.623
01-12-2012,2012,12,1,120.952
01-01-2013,2013,1,1,155.261
01-02-2013,2013,2,1,118.516
01-03-2013,2013,3,1,104.874
01-04-2013,2013,4,1,69.636
01-05-2013,2013,5,1,39.511
01-06-2013,2013,6,1,27.542
01-07-2013,2013,7,1,29.127
01-08-2013,2013,8,1,41.432
01-09-2013,2013,9,1,53.372
01-10-2013,2013,10,1,92.197
01-11-2013,2013,11,1,120.703
01-12-2013,2013,12,1,156.346
01-01-2014,2014,1,1,158.213
01-02-2014,2014,2,1,119.409
01-03-2014,2014,3,1,103.219
01-04-2014,2014,4,1,65.69
01-05-2014,2014,5,1,36.411
01-06-2014,2014,6,1,24.021
01-07-2014,2014,7,1,27.761
01-08-2014,2014,8,1,44.362
01-09-2014,2014,9,1,54.453
01-10-2014,2014,10,1,95.683
01-11-2014,2014,11,1,111.279
01-12-2014,2014,12,1,134.451
01-01-2015,2015,1,1,163.643
01-02-2015,2015,2,1,127.529
01-03-2015,2015,3,1,118.818
01-04-2015,2015,4,1,74.442
01-05-2015,2015,5,1,42.718
01-06-2015,2015,6,1,27.293
01-07-2015,2015,7,1,27.433
01-08-2015,2015,8,1,38.541
01-09-2015,2015,9,1,55.604
01-10-2015,2015,10,1,78.915
01-11-2015,2015,11,1,103.507
01-12-2015,2015,12,1,140.779
01-01-2016,2016,1,1,149.924
01-02-2016,2016,2,1,133.98
01-03-2016,2016,3,1,116.91
01-04-2016,2016,4,1,53.652
01-05-2016,2016,5,1,37.908
01-06-2016,2016,6,1,28.151
01-07-2016,2016,7,1,28.916
01-08-2016,2016,8,1,44.73
01-09-2016,2016,9,1,73.026
01-10-2016,2016,10,1,92.337
01-11-2016,2016,11,1,129.266
01-12-2016,2016,12,1,145.758
01-01-2017,2017,1,1,172.215
01-02-2017,2017,2,1,124.748
01-03-2017,2017,3,1,104.157
01-04-2017,2017,4,1,63.3
01-05-2017,2017,5,1,36.729
01-06-2017,2017,6,1,25.096
01-07-2017,2017,7,1,29.429
01-08-2017,2017,8,1,36.622
01-09-2017,2017,9,1,61.108
01-10-2017,2017,10,1,83.449
01-11-2017,2017,11,1,110.861
01-12-2017,2017,12,1,147.607
01-01-2018,2018,1,1,153.569
01-02-2018,2018,2,1,129.151
01-03-2018,2018,3,1,107.182
01-04-2018,2018,4,1,66.842
01-05-2018,2018,5,1,40.42
01-06-2018,2018,6,1,24.174
01-07-2018,2018,7,1,28.118
01-08-2018,2018,8,1,43.596
01-09-2018,2018,9,1,60.638
01-10-2018,2018,10,1,84.718
01-11-2018,2018,11,1,111.721
01-12-2018,2018,12,1,141.57
01-01-2019,2019,1,1,154.686
01-02-2019,2019,2,1,129.805
01-03-2019,2019,3,1,109.139
01-04-2019,2019,4,1,73.639
01-05-2019,2019,5,1,39.1
01-06-2019,2019,6,1,23.99
01-07-2019,2019,7,1,28.355
01-08-2019,2019,8,1,43.201
01-09-2019,2019,9,1,62.259
01-10-2019,2019,10,1,85.092
01-11-2019,2019,11,1,131.34
01-12-2019,2019,12,1,154.078
